"review_text","label"
"And I am not sure that I agree with Sarwa that the reason that the Balinese do not have a single case of Covid-19 is because they feel it is not the sick season yet. I find that unbelievable and frankly a bit ridiculous. Obviously if a Balinese is sick he or she is not going to wait until the ""sick season"" before seeking treatment.","1"
"It's not the sick season in Australia either.","0"
"So, the lack of effective testing is no longer due to a non existent “sick season” but, instead, it’s due to alleged religious fanaticism, based on the behaviour of some Muslim adherents on a totally different Indonesian island? The fact remains that the national government is woefully unprepared for the spread of this virus. It has, to date, failed to ensure enough testing kits for its population, has still not established a timely means of establishing results of tests undertaken in Bali and is scrambling to catch up with many of its SE Asian neighbours.","0"
"Hi, There is something quite shocking about the 72 year of Frenchman who became the second covid-19 death in Bali. I’m sure some of the details will emerge but again the initial information about the death were wholly misleading. Cheers","0"
"I suspect most people just have a laugh at his googled ramblings anyway don't they?","1"
"Hi, Some hopefully useful info that I don’t think has appeared yet on this thread as it started properly today, 21/3. Starting today, Sanglah Hospital Is holding mass rapid test. For people who want to test, they can come at 8am - 4pm.. It’s open every day except Nyepi - 25th. Those given the test are those who experience symptoms, have left the area and / or abroad and had contact with positive patients.","1"
"You might want to add this comment to my earlier post about the Ogoh Ogoh parade as an update, I think it would be better in there.","1"
"One death today in Bali for virus. I think this is the tip of the spread.","0"
"Hi, Actually the death was last Sunday unless this is another one. They have just revealed that post mortem results showed the person was a positive case of covid-19. Cheers","0"
"Finally, tradition of ogoh2 is prohibited by Bali Governor, but ritual of melasti, tawur kasanga and pangrupukan can be done with maximum 25 persons. Tradition and ritual is different.","0"
"Soon, Sanglah hospital will has laboratorium for swab testing, so do not need anymore to send the sample to Jakarta or Surabaya, whereas Udayana Army Hospital will do rapid test, all experts to both hospitals are on the training. Rapid test is only for on the under supervision stage and not for in monitoring stage, who get the positive result of rapid test will do swab test.","1"
"Priority is for patients in under supervision stage, if have more rapid test, so the rapid test is also used for who in monitoring stage. In Jakarta priority is for South Jakarta with most suspects and then to other area in Jakarta. In Bali 96 patients are under supervision, 73 patients have been do swab test with the negative result is 70 patients.","1"
"Weeks have passed since Jokowi finally admitted to the positive COVID-19 infections and there's still no lab in Bali capable of processing the samples. They're still working out the logistics?? It's like a sick joke!!.","1"
"Logistics and equipment are sadly lacking, Fresh Prince. Singapore had to send Personal Protection gear and ventilators to Batam last week. This doesn’t augur well for Bali when the outbreak comes.","0"
